# E(MeV)	PFD(photons/cm2/s/Hz) 	UPFD(photons/cm2/s/Hz)       PF(photons/s/cm2) 	UPF(photons/s/cm2)                           
100.00000      	5.860015e-29		5.72241672E-30		     7.30000025E-07  	4.99999997E-09    
300.00000      	1.368911e-29		1.87405653E-30		     5.28000000E-07  	8.33428000E-09  
1000.0000      	1.541264e-30		3.55465088E-31		     1.92000000E-07  	2.02100000E-09     
3000.0000      	3.629689e-32		9.97465097E-31		     1.40000000E-08  	5.45000005E-10    
10000.000     	1.010241e-33 		8.73200000E-32		     1.48000000E-09   	9.17000000E-11 
