# E(MeV)   PFD(photons/cm2/s/Hz) UPFD(photons/cm2/s/Hz) PF(photons/s/cm2) 	UPF(photons/s/cm2)                
100.00000      4.80498381E-30  3.29108467E-31  		7.30000025E-08  	4.99999997E-09    
300.00000      4.82692446E-31  2.19405653E-32  		2.20000000E-08  	9.99999972E-10   
1000.0000      1.97465095E-32  1.97465088E-33  		3.00000003E-09  	2.99999997E-10     
3000.0000      8.99563215E-34  1.97465097E-34  		4.10000006E-10 	 	9.00000005E-11     
10000.000      7.89860342E-35  1.32000000E-34      	1.19999996E-10   	4.53000000E-11
